case,mode,message_id,source_node,destination_topic,allowed,acted_upon,acl_latency_us,rejection_reason,timestamp_ns
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526882175Z-000079,bantam_vendor_probe,/niryo_factory/command,False,False,289.8399,SENDER_NOT_AUTHORIZED,1782168326882492657
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526882531Z-000080,bantam_vendor_probe,/niryo_factory/command,False,False,309.745,SENDER_NOT_AUTHORIZED,1782168326882867144
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526882910Z-000081,bantam_vendor_probe,/niryo_factory/command,False,False,302.341,SENDER_NOT_AUTHORIZED,1782168326883240932
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526883277Z-000082,bantam_vendor_probe,/niryo_factory/command,False,False,289.63,SENDER_NOT_AUTHORIZED,1782168326883593070
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526883639Z-000083,bantam_vendor_probe,/niryo_factory/command,False,False,336.2839,SENDER_NOT_AUTHORIZED,1782168326884004781
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526884053Z-000084,bantam_vendor_probe,/niryo_factory/command,False,False,290.5381,SENDER_NOT_AUTHORIZED,1782168326884368582
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526884408Z-000085,bantam_vendor_probe,/niryo_factory/command,False,False,296.684,SENDER_NOT_AUTHORIZED,1782168326884728123
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526884766Z-000086,bantam_vendor_probe,/niryo_factory/command,False,False,322.875,SENDER_NOT_AUTHORIZED,1782168326885112946
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526885157Z-000087,bantam_vendor_probe,/niryo_factory/command,False,False,318.195,SENDER_NOT_AUTHORIZED,1782168326885511877
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526885557Z-000088,bantam_vendor_probe,/niryo_factory/command,False,False,322.665,SENDER_NOT_AUTHORIZED,1782168326885909271
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526885963Z-000089,bantam_vendor_probe,/niryo_factory/command,False,False,330.906,SENDER_NOT_AUTHORIZED,1782168326886323009
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526886374Z-000090,bantam_vendor_probe,/niryo_factory/command,False,False,261.973,SENDER_NOT_AUTHORIZED,1782168326886667464
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526886714Z-000091,bantam_vendor_probe,/niryo_factory/command,False,False,320.08,SENDER_NOT_AUTHORIZED,1782168326887068699
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526887135Z-000092,bantam_vendor_probe,/niryo_factory/command,False,False,334.468,SENDER_NOT_AUTHORIZED,1782168326887501363
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526887555Z-000093,bantam_vendor_probe,/niryo_factory/command,False,False,284.252,SENDER_NOT_AUTHORIZED,1782168326887865583
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526887920Z-000094,bantam_vendor_probe,/niryo_factory/command,False,False,260.436,SENDER_NOT_AUTHORIZED,1782168326888218629
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526888270Z-000095,bantam_vendor_probe,/niryo_factory/command,False,False,207.9861,SENDER_NOT_AUTHORIZED,1782168326888502182
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526888534Z-000096,bantam_vendor_probe,/niryo_factory/command,False,False,181.8649,SENDER_NOT_AUTHORIZED,1782168326888734613
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526888758Z-000097,bantam_vendor_probe,/niryo_factory/command,False,False,272.1701,SENDER_NOT_AUTHORIZED,1782168326889054065
